date, time, scenario, factor, error, table, query, run, total_runs, time_original, time_distorted, tuple_amount_original, tuple_amount_distorted, tuple_amount_intersection, recall, precision
2025_09_26,03_22_06,deep_integrity,1,10,part,Q2,30,50,466.06,533.94,494,494,494,1,1
2025_09_26,03_22_17,deep_integrity,1,10,part,Q8,30,50,7514.48,918.61,2,2,2,1,1
2025_09_26,03_22_30,deep_integrity,1,10,part,Q9,30,50,5366.1,4899.65,175,175,0,0,0
2025_09_26,03_23_01,deep_integrity,1,10,part,Q14,30,50,7691.55,21946.57,1,1,1,1,1
2025_09_26,03_23_07,deep_integrity,1,10,part,Q16,30,50,963.95,1056.81,18356,18356,18356,1,1
2025_09_26,03_23_09,deep_integrity,1,10,part,Q17,30,50,232.73,288.64,1,1,1,1,1
2025_09_26,03_23_12,deep_integrity,1,10,part,Q19,30,50,528.77,459.48,1,1,1,1,1
2025_09_26,03_23_16,deep_integrity,1,10,part,Q20,30,50,1058.77,630.04,168,160,160,0.952380952,1
2025_09_26,03_24_11,deep_integrity,1,10,customer,Q3,31,50,3123.53,3585.99,11376,11376,11376,1,1
2025_09_26,03_24_17,deep_integrity,1,10,customer,Q5,31,50,2061.18,1975.6,5,5,5,1,1
2025_09_26,03_24_23,deep_integrity,1,10,customer,Q7,31,50,2077.15,2111.82,4,4,4,1,1
2025_09_26,03_24_36,deep_integrity,1,10,customer,Q8,31,50,6333.02,4021.01,2,2,2,1,1
2025_09_26,03_24_50,deep_integrity,1,10,customer,Q10,31,50,3710.38,7610.19,37618,38142,35405,0.941171779,0.928241833
2025_09_26,03_25_05,deep_integrity,1,10,customer,Q13,31,50,6545.16,7243.98,42,42,3,0.071428571,0.071428571
2025_09_26,03_25_30,deep_integrity,1,10,customer,Q18,31,50,9235.21,12826.76,697,697,662,0.949784792,0.949784792
2025_09_26,03_25_32,deep_integrity,1,10,customer,Q22,31,50,536.34,645.02,7,7,0,0,0
2025_09_26,03_30_56,deep_integrity,1,10,orders,Q3,31,50,4178.29,4859.81,11478,12026,10621,0.925335424,0.883169799
2025_09_26,03_31_03,deep_integrity,1,10,orders,Q4,31,50,2361.02,2490.64,5,5,0,0,0
2025_09_26,03_31_09,deep_integrity,1,10,orders,Q5,31,50,2275.17,2210,5,5,5,1,1
2025_09_26,03_31_17,deep_integrity,1,10,orders,Q7,31,50,2829.69,2362.65,4,4,4,1,1
2025_09_26,03_31_26,deep_integrity,1,10,orders,Q8,31,50,6838.03,639.05,2,2,2,1,1
2025_09_26,03_31_38,deep_integrity,1,10,orders,Q9,31,50,5296.67,4906.93,175,175,175,1,1
2025_09_26,03_31_49,deep_integrity,1,10,orders,Q10,31,50,3718.92,4054.75,38271,38271,38271,1,1
2025_09_26,03_32_08,deep_integrity,1,10,orders,Q12,31,50,8072.57,8632.77,2,2,2,1,1
2025_09_26,03_32_22,deep_integrity,1,10,orders,Q13,31,50,6195.62,6637.65,42,49,1,0.023809524,0.020408163
2025_09_26,03_32_45,deep_integrity,1,10,orders,Q18,31,50,10107.16,10306.8,756,681,680,0.899470899,0.998531571
2025_09_26,03_33_15,deep_integrity,1,10,orders,Q21,31,50,13851.95,13664.35,373,373,67,0.179624665,0.179624665
2025_09_26,03_33_18,deep_integrity,1,10,orders,Q22,31,50,526.57,552.5,7,7,7,1,1
2025_09_26,03_37_14,deep_integrity,1,10,supplier,Q2,31,50,510.81,479.86,459,459,459,1,1
2025_09_26,03_37_21,deep_integrity,1,10,supplier,Q5,31,50,2552.22,2451.63,5,5,5,1,1
2025_09_26,03_37_28,deep_integrity,1,10,supplier,Q7,31,50,2115.55,2276.18,4,4,4,1,1
2025_09_26,03_37_37,deep_integrity,1,10,supplier,Q8,31,50,6224.57,652.27,2,2,2,1,1
2025_09_26,03_37_49,deep_integrity,1,10,supplier,Q9,31,50,5110.45,5066.44,175,175,175,1,1
2025_09_26,03_37_52,deep_integrity,1,10,supplier,Q11,31,50,292.75,341.04,979,979,979,1,1
2025_09_26,03_38_24,deep_integrity,1,10,supplier,Q15,31,50,15114.17,14264.24,1,1,1,1,1
2025_09_26,03_38_27,deep_integrity,1,10,supplier,Q20,31,50,620.27,943.9,201,203,201,1,0.990147783
2025_09_26,03_38_56,deep_integrity,1,10,supplier,Q21,31,50,12334.76,13829.03,413,413,413,1,1
2025_09_26,03_42_59,deep_integrity,1,10,part,Q2,31,50,545.51,642.68,489,489,489,1,1
2025_09_26,03_43_10,deep_integrity,1,10,part,Q8,31,50,8223.09,909.28,2,2,2,1,1
2025_09_26,03_43_21,deep_integrity,1,10,part,Q9,31,50,3523.94,5152.34,175,175,0,0,0
2025_09_26,03_43_52,deep_integrity,1,10,part,Q14,31,50,7228.18,21395.4,1,1,1,1,1
2025_09_26,03_43_56,deep_integrity,1,10,part,Q16,31,50,1040.72,1138.93,18194,18194,18194,1,1
2025_09_26,03_44_00,deep_integrity,1,10,part,Q17,31,50,704.83,795.67,1,1,0,0,0
2025_09_26,03_44_03,deep_integrity,1,10,part,Q19,31,50,449.55,459.77,1,1,1,1,1
2025_09_26,03_44_06,deep_integrity,1,10,part,Q20,31,50,589.06,672.72,162,156,156,0.962962963,1
2025_09_26,03_45_01,deep_integrity,1,10,customer,Q3,32,50,3243.46,3263.71,11620,11620,11620,1,1
2025_09_26,03_45_07,deep_integrity,1,10,customer,Q5,32,50,2008.48,2061.04,5,5,5,1,1
2025_09_26,03_45_14,deep_integrity,1,10,customer,Q7,32,50,2239.56,2109.43,4,4,4,1,1
2025_09_26,03_45_26,deep_integrity,1,10,customer,Q8,32,50,6260.49,4083.73,2,2,2,1,1
2025_09_26,03_45_40,deep_integrity,1,10,customer,Q10,32,50,3699.78,7525.78,37607,38093,35497,0.943893424,0.931850996
2025_09_26,03_45_54,deep_integrity,1,10,customer,Q13,32,50,6208.43,6202.21,42,42,3,0.071428571,0.071428571
2025_09_26,03_46_19,deep_integrity,1,10,customer,Q18,32,50,9120.94,13238.29,823,823,781,0.948967193,0.948967193
2025_09_26,03_46_22,deep_integrity,1,10,customer,Q22,32,50,520.24,656.92,7,7,0,0,0
2025_09_26,03_51_52,deep_integrity,1,10,orders,Q3,32,50,3704.07,5029.38,11419,11999,10553,0.924161485,0.879489957
2025_09_26,03_51_59,deep_integrity,1,10,orders,Q4,32,50,2283.23,2510.91,5,5,0,0,0
2025_09_26,03_52_06,deep_integrity,1,10,orders,Q5,32,50,2314.58,2229.58,5,5,5,1,1
2025_09_26,03_52_13,deep_integrity,1,10,orders,Q7,32,50,3150.51,2369.13,4,4,4,1,1
2025_09_26,03_52_23,deep_integrity,1,10,orders,Q8,32,50,7234.19,650.36,2,2,2,1,1
2025_09_26,03_52_35,deep_integrity,1,10,orders,Q9,32,50,5104.54,4978.12,175,175,175,1,1
2025_09_26,03_52_46,deep_integrity,1,10,orders,Q10,32,50,3748.7,4125.73,37925,37925,37925,1,1
2025_09_26,03_53_06,deep_integrity,1,10,orders,Q12,32,50,8943.22,9407.15,2,2,2,1,1
2025_09_26,03_53_21,deep_integrity,1,10,orders,Q13,32,50,6112.35,6799.83,42,48,1,0.023809524,0.020833333
2025_09_26,03_53_43,deep_integrity,1,10,orders,Q18,32,50,9259.78,10165.66,917,829,828,0.902944384,0.998793727
2025_09_26,03_54_10,deep_integrity,1,10,orders,Q21,32,50,11969.32,13025.18,411,411,67,0.163017032,0.163017032
2025_09_26,03_54_13,deep_integrity,1,10,orders,Q22,32,50,468.42,506.19,7,7,7,1,1
2025_09_26,03_58_17,deep_integrity,1,10,supplier,Q2,32,50,417.67,500.47,476,476,476,1,1
2025_09_26,03_58_24,deep_integrity,1,10,supplier,Q5,32,50,2569.69,2558.36,5,5,5,1,1
2025_09_26,03_58_31,deep_integrity,1,10,supplier,Q7,32,50,2384.81,2429.84,4,4,4,1,1
2025_09_26,03_58_40,deep_integrity,1,10,supplier,Q8,32,50,6441.19,650.94,2,2,2,1,1
2025_09_26,03_58_53,deep_integrity,1,10,supplier,Q9,32,50,4712.58,5185.66,175,175,175,1,1
2025_09_26,03_58_55,deep_integrity,1,10,supplier,Q11,32,50,291.04,284.56,699,699,699,1,1
2025_09_26,03_59_27,deep_integrity,1,10,supplier,Q15,32,50,15046.33,14186.36,1,1,1,1,1
2025_09_26,03_59_31,deep_integrity,1,10,supplier,Q20,32,50,689.08,1096.34,196,202,196,1,0.97029703
2025_09_26,03_59_52,deep_integrity,1,10,supplier,Q21,32,50,8215.26,10398.74,0,0,0,X,0
2025_09_26,04_03_57,deep_integrity,1,10,part,Q2,32,50,433.38,538.67,483,483,483,1,1
2025_09_26,04_04_08,deep_integrity,1,10,part,Q8,32,50,7569.84,832.47,2,2,2,1,1
2025_09_26,04_04_19,deep_integrity,1,10,part,Q9,32,50,3733.39,4766.13,175,175,0,0,0
2025_09_26,04_04_49,deep_integrity,1,10,part,Q14,32,50,7349.64,21291.67,1,1,1,1,1
2025_09_26,04_04_54,deep_integrity,1,10,part,Q16,32,50,1111.71,1068,18145,18145,18145,1,1
2025_09_26,04_04_57,deep_integrity,1,10,part,Q17,32,50,234.82,299.38,1,1,1,1,1
2025_09_26,04_05_00,deep_integrity,1,10,part,Q19,32,50,436.72,480.29,1,1,1,1,1
2025_09_26,04_05_03,deep_integrity,1,10,part,Q20,32,50,591.68,655.69,177,168,168,0.949152542,1
2025_09_26,04_06_00,deep_integrity,1,10,customer,Q3,33,50,3148.99,3465.29,11396,11396,11396,1,1
2025_09_26,04_06_06,deep_integrity,1,10,customer,Q5,33,50,2008.35,2067.49,5,5,5,1,1
2025_09_26,04_06_13,deep_integrity,1,10,customer,Q7,33,50,2145.67,2119.69,4,4,4,1,1
2025_09_26,04_06_25,deep_integrity,1,10,customer,Q8,33,50,6277.84,4066.74,2,2,2,1,1
2025_09_26,04_06_39,deep_integrity,1,10,customer,Q10,33,50,3809.55,7748.72,37293,37766,35193,0.943689164,0.931869936
2025_09_26,04_06_54,deep_integrity,1,10,customer,Q13,33,50,6001.1,6387.56,42,42,1,0.023809524,0.023809524
2025_09_26,04_07_18,deep_integrity,1,10,customer,Q18,33,50,9497.48,12807.72,756,756,711,0.94047619,0.94047619
2025_09_26,04_07_21,deep_integrity,1,10,customer,Q22,33,50,500.57,707.64,7,7,0,0,0
2025_09_26,04_12_52,deep_integrity,1,10,orders,Q3,33,50,4009.27,4980.54,11401,11983,10553,0.92562056,0.880664274
2025_09_26,04_12_59,deep_integrity,1,10,orders,Q4,33,50,2534.41,2531.46,5,5,0,0,0
2025_09_26,04_13_07,deep_integrity,1,10,orders,Q5,33,50,2799.54,2324.9,5,5,5,1,1
2025_09_26,04_13_13,deep_integrity,1,10,orders,Q7,33,50,2152.98,2368.53,4,4,4,1,1
2025_09_26,04_13_22,deep_integrity,1,10,orders,Q8,33,50,6336.93,667.47,2,2,2,1,1
2025_09_26,04_13_33,deep_integrity,1,10,orders,Q9,33,50,3545.11,5302.73,175,175,175,1,1
2025_09_26,04_13_44,deep_integrity,1,10,orders,Q10,33,50,3744.35,4144.36,38182,38182,38182,1,1
2025_09_26,04_14_04,deep_integrity,1,10,orders,Q12,33,50,8375.34,9291.14,2,2,2,1,1
2025_09_26,04_14_19,deep_integrity,1,10,orders,Q13,33,50,6124.39,6932.76,42,48,1,0.023809524,0.020833333
2025_09_26,04_14_41,deep_integrity,1,10,orders,Q18,33,50,9624.29,10667.35,697,625,624,0.895265423,0.9984
2025_09_26,04_15_09,deep_integrity,1,10,orders,Q21,33,50,12256.23,13652.29,397,397,73,0.183879093,0.183879093
2025_09_26,04_15_12,deep_integrity,1,10,orders,Q22,33,50,500.97,529.16,7,7,7,1,1
2025_09_26,04_19_20,deep_integrity,1,10,supplier,Q2,33,50,558.91,551.96,431,431,431,1,1
2025_09_26,04_19_27,deep_integrity,1,10,supplier,Q5,33,50,2618.44,2439.61,5,5,5,1,1
2025_09_26,04_19_34,deep_integrity,1,10,supplier,Q7,33,50,2247.48,2411.9,4,4,4,1,1
2025_09_26,04_19_43,deep_integrity,1,10,supplier,Q8,33,50,6420.3,684.97,2,2,2,1,1
2025_09_26,04_19_54,deep_integrity,1,10,supplier,Q9,33,50,3371.18,5194.3,175,175,175,1,1
2025_09_26,04_19_57,deep_integrity,1,10,supplier,Q11,33,50,355.43,449.05,1241,1241,1241,1,1
2025_09_26,04_20_29,deep_integrity,1,10,supplier,Q15,33,50,15038.23,14125.04,1,1,1,1,1
2025_09_26,04_20_32,deep_integrity,1,10,supplier,Q20,33,50,571.84,999.08,174,176,174,1,0.988636364
2025_09_26,04_21_00,deep_integrity,1,10,supplier,Q21,33,50,12205.08,12896.58,393,393,393,1,1
2025_09_26,04_25_12,deep_integrity,1,10,part,Q2,33,50,439.09,578.83,446,446,446,1,1
2025_09_26,04_25_23,deep_integrity,1,10,part,Q8,33,50,7305.77,921.82,2,2,2,1,1
2025_09_26,04_25_34,deep_integrity,1,10,part,Q9,33,50,3455.52,5182.82,175,175,0,0,0
2025_09_26,04_26_06,deep_integrity,1,10,part,Q14,33,50,7329.12,22170.53,1,1,1,1,1
2025_09_26,04_26_10,deep_integrity,1,10,part,Q16,33,50,961.17,1135.23,18274,18274,18274,1,1
2025_09_26,04_26_14,deep_integrity,1,10,part,Q17,33,50,796.16,893.28,1,1,0,0,0
2025_09_26,04_26_17,deep_integrity,1,10,part,Q19,33,50,395.97,512.66,1,1,1,1,1
2025_09_26,04_26_21,deep_integrity,1,10,part,Q20,33,50,572.49,647.49,185,179,179,0.967567568,1
2025_09_26,04_27_16,deep_integrity,1,10,customer,Q3,34,50,3255.57,3423.35,11682,11682,11682,1,1
2025_09_26,04_27_22,deep_integrity,1,10,customer,Q5,34,50,1993.53,2057.89,5,5,5,1,1
2025_09_26,04_27_26,deep_integrity,1,10,customer,Q7,34,50,1084.09,1078.67,0,0,0,X,0
2025_09_26,04_27_39,deep_integrity,1,10,customer,Q8,34,50,6683.12,4177.83,2,2,2,1,1
2025_09_26,04_27_53,deep_integrity,1,10,customer,Q10,34,50,3749.39,7562.66,37880,38364,35758,0.943980993,0.932071734
2025_09_26,04_28_08,deep_integrity,1,10,customer,Q13,34,50,6180.3,6465.22,42,42,4,0.095238095,0.095238095
2025_09_26,04_28_32,deep_integrity,1,10,customer,Q18,34,50,9219.73,12831.1,823,823,776,0.942891859,0.942891859
2025_09_26,04_28_36,deep_integrity,1,10,customer,Q22,34,50,624.29,768.96,7,7,0,0,0
2025_09_26,04_34_07,deep_integrity,1,10,orders,Q3,34,50,4202.71,4502.65,11417,11971,10574,0.92616274,0.883301312
2025_09_26,04_34_14,deep_integrity,1,10,orders,Q4,34,50,2260.59,2173.11,5,5,0,0,0
2025_09_26,04_34_20,deep_integrity,1,10,orders,Q5,34,50,2206.76,2243.94,5,5,5,1,1
2025_09_26,04_34_25,deep_integrity,1,10,orders,Q7,34,50,1078.74,1196.46,0,0,0,X,0
2025_09_26,04_34_34,deep_integrity,1,10,orders,Q8,34,50,6444.23,709.52,2,2,2,1,1
2025_09_26,04_34_45,deep_integrity,1,10,orders,Q9,34,50,3444.84,4785.43,175,175,175,1,1
2025_09_26,04_34_55,deep_integrity,1,10,orders,Q10,34,50,3834.68,4059,37728,37728,37728,1,1
2025_09_26,04_35_14,deep_integrity,1,10,orders,Q12,34,50,8306.9,8185.38,2,2,2,1,1
2025_09_26,04_35_29,deep_integrity,1,10,orders,Q13,34,50,6382.13,6632.11,42,46,1,0.023809524,0.02173913
2025_09_26,04_35_50,deep_integrity,1,10,orders,Q18,34,50,9287.09,9433.32,823,748,747,0.907654921,0.998663102
2025_09_26,04_36_19,deep_integrity,1,10,orders,Q21,34,50,12456.1,13854.23,396,396,64,0.161616162,0.161616162
2025_09_26,04_36_22,deep_integrity,1,10,orders,Q22,34,50,594.17,650.56,7,7,7,1,1
2025_09_26,04_40_20,deep_integrity,1,10,supplier,Q2,34,50,447.31,457.03,447,447,447,1,1
2025_09_26,04_40_28,deep_integrity,1,10,supplier,Q5,34,50,2570.2,2439.81,5,5,5,1,1
2025_09_26,04_40_34,deep_integrity,1,10,supplier,Q7,34,50,2048.53,2113.21,4,4,4,1,1
2025_09_26,04_40_43,deep_integrity,1,10,supplier,Q8,34,50,6370.36,612.65,2,2,2,1,1
2025_09_26,04_40_54,deep_integrity,1,10,supplier,Q9,34,50,3427.7,5064.91,175,175,175,1,1
2025_09_26,04_40_57,deep_integrity,1,10,supplier,Q11,34,50,322.88,360.61,753,753,753,1,1
2025_09_26,04_41_28,deep_integrity,1,10,supplier,Q15,34,50,14684.52,13684.88,1,1,1,1,1
2025_09_26,04_41_31,deep_integrity,1,10,supplier,Q20,34,50,553.75,922.95,197,198,197,1,0.994949495
2025_09_26,04_41_59,deep_integrity,1,10,supplier,Q21,34,50,12256.82,13250.15,393,393,393,1,1
2025_09_26,04_45_56,deep_integrity,1,10,part,Q2,34,50,412.17,514.08,448,448,448,1,1
2025_09_26,04_46_07,deep_integrity,1,10,part,Q8,34,50,7657.63,908.15,2,2,2,1,1
2025_09_26,04_46_19,deep_integrity,1,10,part,Q9,34,50,3760.79,5760.68,175,175,0,0,0
2025_09_26,04_46_50,deep_integrity,1,10,part,Q14,34,50,7532.02,20439.4,1,1,1,1,1
2025_09_26,04_46_54,deep_integrity,1,10,part,Q16,34,50,960.13,1051.36,18114,18114,18114,1,1
2025_09_26,04_46_57,deep_integrity,1,10,part,Q17,34,50,306.27,271.51,1,1,1,1,1
2025_09_26,04_47_00,deep_integrity,1,10,part,Q19,34,50,378.78,420.46,1,1,1,1,1
2025_09_26,04_47_03,deep_integrity,1,10,part,Q20,34,50,549.66,616.26,178,169,169,0.949438202,1
2025_09_26,04_47_58,deep_integrity,1,10,customer,Q3,35,50,3051.66,3222.21,11390,11390,11390,1,1
2025_09_26,04_48_04,deep_integrity,1,10,customer,Q5,35,50,2008.44,1989.31,5,5,5,1,1
2025_09_26,04_48_10,deep_integrity,1,10,customer,Q7,35,50,2283.54,2058.7,4,4,4,1,1
2025_09_26,04_48_23,deep_integrity,1,10,customer,Q8,35,50,6211.12,4012.98,2,2,2,1,1
2025_09_26,04_48_37,deep_integrity,1,10,customer,Q10,35,50,3711.98,7427.09,37018,37475,34951,0.944162299,0.932648432
2025_09_26,04_48_51,deep_integrity,1,10,customer,Q13,35,50,6242.9,5922.66,42,42,3,0.071428571,0.071428571
2025_09_26,04_49_15,deep_integrity,1,10,customer,Q18,35,50,9155.93,13027.15,697,697,667,0.956958393,0.956958393
2025_09_26,04_49_18,deep_integrity,1,10,customer,Q22,35,50,483.87,622.87,7,7,0,0,0
2025_09_26,04_54_44,deep_integrity,1,10,orders,Q3,35,50,3753.65,5183.22,11627,12209,10752,0.92474413,0.880661807
2025_09_26,04_54_51,deep_integrity,1,10,orders,Q4,35,50,2196.69,2397.49,5,5,0,0,0
2025_09_26,04_54_57,deep_integrity,1,10,orders,Q5,35,50,1927.07,2334.6,5,5,5,1,1
2025_09_26,04_55_03,deep_integrity,1,10,orders,Q7,35,50,2104.77,2274.06,4,4,4,1,1
2025_09_26,04_55_13,deep_integrity,1,10,orders,Q8,35,50,6581.52,643.09,2,2,2,1,1
2025_09_26,04_55_24,deep_integrity,1,10,orders,Q9,35,50,3629.8,4927.27,175,175,175,1,1
2025_09_26,04_55_34,deep_integrity,1,10,orders,Q10,35,50,3639.54,3870.5,37293,37293,37293,1,1
2025_09_26,04_55_52,deep_integrity,1,10,orders,Q12,35,50,7941.21,8070.64,2,2,2,1,1
2025_09_26,04_56_07,deep_integrity,1,10,orders,Q13,35,50,6167.94,6704.8,42,46,1,0.023809524,0.02173913
2025_09_26,04_56_28,deep_integrity,1,10,orders,Q18,35,50,9236.42,9614.03,756,694,694,0.917989418,1
2025_09_26,04_56_55,deep_integrity,1,10,orders,Q21,35,50,12082.27,12703.43,393,393,68,0.17302799,0.17302799
2025_09_26,04_56_58,deep_integrity,1,10,orders,Q22,35,50,530.01,531.41,7,7,7,1,1
2025_09_26,05_00_54,deep_integrity,1,10,supplier,Q2,35,50,439.89,428.84,487,487,487,1,1
2025_09_26,05_01_02,deep_integrity,1,10,supplier,Q5,35,50,2658.38,2386,5,5,5,1,1
2025_09_26,05_01_09,deep_integrity,1,10,supplier,Q7,35,50,2141.48,2363.23,4,4,4,1,1
2025_09_26,05_01_18,deep_integrity,1,10,supplier,Q8,35,50,6403.71,707.83,2,2,2,1,1
2025_09_26,05_01_28,deep_integrity,1,10,supplier,Q9,35,50,3395.15,5090.33,175,175,175,1,1
2025_09_26,05_01_31,deep_integrity,1,10,supplier,Q11,35,50,280.9,289.63,819,819,819,1,1
2025_09_26,05_02_03,deep_integrity,1,10,supplier,Q15,35,50,14951.14,14501.76,1,1,1,1,1
2025_09_26,05_02_07,deep_integrity,1,10,supplier,Q20,35,50,627.31,974.42,199,199,199,1,1
2025_09_26,05_02_34,deep_integrity,1,10,supplier,Q21,35,50,12364.51,12360.9,415,415,415,1,1
2025_09_26,05_06_39,deep_integrity,1,10,part,Q2,35,50,484.43,525.54,451,451,451,1,1
2025_09_26,05_06_50,deep_integrity,1,10,part,Q8,35,50,7264.28,847.15,2,2,2,1,1
2025_09_26,05_07_01,deep_integrity,1,10,part,Q9,35,50,3512.65,4893.27,175,175,0,0,0
2025_09_26,05_07_32,deep_integrity,1,10,part,Q14,35,50,8157.38,21302.91,1,1,1,1,1
2025_09_26,05_07_37,deep_integrity,1,10,part,Q16,35,50,943.6,1065.58,18269,18269,18269,1,1
2025_09_26,05_07_39,deep_integrity,1,10,part,Q17,35,50,240.95,267.29,1,1,1,1,1
2025_09_26,05_07_42,deep_integrity,1,10,part,Q19,35,50,487.86,499.12,1,1,1,1,1
2025_09_26,05_07_46,deep_integrity,1,10,part,Q20,35,50,575.41,626.24,189,185,185,0.978835979,1
2025_09_26,05_08_42,deep_integrity,1,10,customer,Q3,36,50,3192.09,4160.61,11439,11439,11439,1,1
2025_09_26,05_08_49,deep_integrity,1,10,customer,Q5,36,50,2511.44,2228.49,5,5,5,1,1
2025_09_26,05_08_56,deep_integrity,1,10,customer,Q7,36,50,2829.57,2152.49,4,4,4,1,1
2025_09_26,05_09_08,deep_integrity,1,10,customer,Q8,36,50,6456.27,3977.91,2,2,2,1,1
2025_09_26,05_09_23,deep_integrity,1,10,customer,Q10,36,50,3669.01,7879.07,37293,37817,35155,0.942670206,0.929608377
2025_09_26,05_09_37,deep_integrity,1,10,customer,Q13,36,50,6118.97,6257.14,42,42,4,0.095238095,0.095238095
2025_09_26,05_10_01,deep_integrity,1,10,customer,Q18,36,50,9257.07,12718.72,823,823,792,0.962332928,0.962332928
2025_09_26,05_10_04,deep_integrity,1,10,customer,Q22,36,50,484.73,640.34,7,7,0,0,0
2025_09_26,05_15_25,deep_integrity,1,10,orders,Q3,36,50,3336.93,5192.55,11380,11923,10546,0.926713533,0.884508932
2025_09_26,05_15_32,deep_integrity,1,10,orders,Q4,36,50,2262.98,2331.82,5,5,0,0,0
2025_09_26,05_15_38,deep_integrity,1,10,orders,Q5,36,50,2000.31,2083.43,5,5,5,1,1
2025_09_26,05_15_44,deep_integrity,1,10,orders,Q7,36,50,1951.13,2286.64,4,4,4,1,1
2025_09_26,05_15_53,deep_integrity,1,10,orders,Q8,36,50,6255.45,641,2,2,2,1,1
2025_09_26,05_16_05,deep_integrity,1,10,orders,Q9,36,50,5179.44,4606.51,175,175,175,1,1
2025_09_26,05_16_16,deep_integrity,1,10,orders,Q10,36,50,3631.98,4036.69,37690,37690,37690,1,1
2025_09_26,05_16_34,deep_integrity,1,10,orders,Q12,36,50,8206.11,8180.18,2,2,2,1,1
2025_09_26,05_16_49,deep_integrity,1,10,orders,Q13,36,50,6157.5,6626.81,42,48,1,0.023809524,0.020833333
2025_09_26,05_17_10,deep_integrity,1,10,orders,Q18,36,50,9275.32,9596.28,917,829,829,0.904034896,1
2025_09_26,05_17_38,deep_integrity,1,10,orders,Q21,36,50,12316.6,12610.12,390,390,70,0.179487179,0.179487179
2025_09_26,05_17_41,deep_integrity,1,10,orders,Q22,36,50,511.8,528.64,7,7,7,1,1
2025_09_26,05_21_37,deep_integrity,1,10,supplier,Q2,36,50,501.64,499.5,501,501,501,1,1
2025_09_26,05_21_45,deep_integrity,1,10,supplier,Q5,36,50,2481.99,2320.93,5,5,5,1,1
2025_09_26,05_21_51,deep_integrity,1,10,supplier,Q7,36,50,1897.69,2269.16,4,4,4,1,1
2025_09_26,05_22_00,deep_integrity,1,10,supplier,Q8,36,50,6213.14,667.42,2,2,2,1,1
2025_09_26,05_22_13,deep_integrity,1,10,supplier,Q9,36,50,5399.42,5182.52,175,175,175,1,1
2025_09_26,05_22_16,deep_integrity,1,10,supplier,Q11,36,50,348.25,472.19,838,838,838,1,1
2025_09_26,05_22_47,deep_integrity,1,10,supplier,Q15,36,50,15072.75,14381.13,1,1,1,1,1
2025_09_26,05_22_52,deep_integrity,1,10,supplier,Q20,36,50,1178.57,945.01,171,175,171,1,0.977142857
2025_09_26,05_23_20,deep_integrity,1,10,supplier,Q21,36,50,13291.61,12318.22,393,393,393,1,1
2025_09_26,05_27_21,deep_integrity,1,10,part,Q2,36,50,583.59,588.33,461,461,461,1,1
2025_09_26,05_27_32,deep_integrity,1,10,part,Q8,36,50,7558.2,888.22,2,2,2,1,1
2025_09_26,05_27_44,deep_integrity,1,10,part,Q9,36,50,4644.34,4902.42,175,175,0,0,0
2025_09_26,05_28_14,deep_integrity,1,10,part,Q14,36,50,7382.98,20560.18,1,1,1,1,1
2025_09_26,05_28_19,deep_integrity,1,10,part,Q16,36,50,973.3,1036.74,18146,18146,18146,1,1
2025_09_26,05_28_21,deep_integrity,1,10,part,Q17,36,50,292.55,286.05,1,1,1,1,1
2025_09_26,05_28_24,deep_integrity,1,10,part,Q19,36,50,443.78,456.46,1,1,1,1,1
2025_09_26,05_28_28,deep_integrity,1,10,part,Q20,36,50,772.12,641.83,204,194,194,0.950980392,1
2025_09_26,05_29_24,deep_integrity,1,10,customer,Q3,37,50,3296.74,4609.89,11627,11627,11627,1,1
2025_09_26,05_29_31,deep_integrity,1,10,customer,Q5,37,50,2545.01,2442.41,5,5,5,1,1
2025_09_26,05_29_39,deep_integrity,1,10,customer,Q7,37,50,2835.35,2197.31,4,4,4,1,1
2025_09_26,05_29_51,deep_integrity,1,10,customer,Q8,37,50,6584.62,3914.11,2,2,2,1,1
2025_09_26,05_30_05,deep_integrity,1,10,customer,Q10,37,50,3545.21,7634.79,37857,38338,35737,0.943999789,0.932156085
2025_09_26,05_30_19,deep_integrity,1,10,customer,Q13,37,50,5983.53,6262.45,42,42,3,0.071428571,0.071428571
2025_09_26,05_30_44,deep_integrity,1,10,customer,Q18,37,50,9268.72,12982.8,697,697,662,0.949784792,0.949784792
2025_09_26,05_30_47,deep_integrity,1,10,customer,Q22,37,50,576.91,647.99,7,7,0,0,0
2025_09_26,05_36_25,deep_integrity,1,10,orders,Q3,37,50,3344.97,5325.25,11506,12068,10633,0.924126543,0.881090487
2025_09_26,05_36_31,deep_integrity,1,10,orders,Q4,37,50,2170.93,2446.67,5,5,0,0,0
2025_09_26,05_36_38,deep_integrity,1,10,orders,Q5,37,50,1873.02,2236.43,5,5,5,1,1
2025_09_26,05_36_44,deep_integrity,1,10,orders,Q7,37,50,1996.81,2338.07,4,4,4,1,1
2025_09_26,05_36_53,deep_integrity,1,10,orders,Q8,37,50,6322.71,656.09,2,2,2,1,1
2025_09_26,05_37_05,deep_integrity,1,10,orders,Q9,37,50,4973.93,4698.61,175,175,175,1,1
2025_09_26,05_37_16,deep_integrity,1,10,orders,Q10,37,50,3524.11,4013.05,37293,37293,37293,1,1
2025_09_26,05_37_35,deep_integrity,1,10,orders,Q12,37,50,8304.14,8551.22,2,2,2,1,1
